Tarih	Satýþ Temsilcisi	Adet	ÜrünAdý	Fiyat	Ýndirim	Net
20.12.2014	Taner Yýlmaz	17	Buji Takýmý	43	0,13	635,97
27.09.2014	Murat Mandýracý	40	Ateþleme Bobini	25,95	0,04	996,48
27.03.2014	Kenan Arýbaþ	500	Fren Disk	59,99	0,58	12597,9
25.10.2014	Kenan Arýbaþ	325	Rot Baþý	23	0,54	3438,5
19.12.2014	Metin Koçyiðit	16	Far	100	0,1	1440
27.12.2014	Ýbrahim Taha	27	Far	100	0,1	2430
15.12.2014	Emrah Kýrýmsoy	1	Günelik	15,95	0	15,95
5.10.2014	Damla Diker	450	Yað Filtresi	43,69	0,58	8257,41
30.12.2014	Ramazan Coþkun	24	Rot Baþý	23	0,08	507,84
20.12.2014	Sevil Çetinkaya	150	Fren Balatasý	24,99	0,16	3148,74
6.04.2014	Ergun Kaya	16	Günelik	15,95	0,15	216,92
30.05.2014	Esat Çetin	23	Fren Disk	59,99	0,13	1200,3999
24.02.2014	Taner Yýlmaz	8	Yað Filtresi	43,69	0	349,52
24.05.2014	Damla Diker	44	Buji Takýmý	43	0,02	1854,16
15.06.2014	Dilek Gürbüz	475	Günelik	15,95	0,55	3409,3125
4.07.2014	Birol Bilgili	28	Yað Filtresi	43,69	0,14	1052,0552
10.04.2014	Azem Alptekin	5	Rot Baþý	23	0	115
22.12.2014	Necmettin Yemiþ	300	Fren Balatasý	24,99	0,63	2773,89
11.09.2014	Hülya Toprak	9	Yað Filtresi	43,69	0	393,21
3.07.2014	Þehabettin Gündoðdu	4	Far	100	0	400
26.05.2014	Hasan Coþkun	7	Günelik	15,95	0	111,65
15.05.2014	Ramazan Coþkun	200	Ateþleme Bobini	25,95	0,62	1972,2
28.07.2014	Muhammet Tek	45	Rot Baþý	23	0,04	993,6
22.10.2014	Yasin Uygur	3	Silecek	19,99	0	59,97
14.03.2014	Azem Alptekin	22	Silecek	19,99	0,15	373,813
12.04.2014	Emrah Kýrýmsoy	8	Trigger Seti	26	0	208
9.08.2014	Orçun Doðan	9	Ateþleme Bobini	25,95	0	233,55
17.02.2014	Serdar Kýlýç	550	Debiyaj Seti	22	0,57	5203
18.07.2014	Ramazan Coþkun	12	Debiyaj Seti	22	0,06	248,16
19.02.2014	Azem Alptekin	3	Viraj Lastiði	23,95	0	71,85
13.01.2014	Ýbrahim Taha	39	Debiyaj Seti	22	0,08	789,36
4.08.2014	Þemsettin Aksay	3	Buji Takýmý	43	0	129
30.12.2014	Ergun Kaya	3	Far	100	0	300
4.10.2014	Metin Koçyiðit	575	Silecek	19,99	0,44	6436,78
29.05.2014	Esat Çetin	1	Fren Disk	59,99	0	59,99
19.05.2014	Birol Bilgili	5	Silecek	19,99	0	99,95
2.05.2014	Ýbrahim Taha	550	Fren Disk	59,99	0,46	17817,03
31.07.2014	Yasin Uygur	39	Günelik	15,95	0,13	541,1835
29.10.2014	Sýtký Iþýt	500	Ateþleme Bobini	25,95	0,61	5060,25
20.11.2014	Emrah Kýrýmsoy	8	Rot Baþý	23	0	184
27.05.2014	Ramazan Coþkun	9	Silecek	19,99	0	179,91
14.01.2014	Kenan Arýbaþ	6	Ateþleme Bobini	25,95	0	155,7
6.11.2014	Dilek Gürbüz	525	Far	100	0,65	18375
9.02.2014	Necmettin Yemiþ	100	Far	100	0,18	8200
11.08.2014	Metin Koçyiðit	6	Silecek	19,99	0	119,94
7.03.2014	Taylan Denizhan	100	Buji Takýmý	43	0,18	3526
20.05.2014	Metin Koçyiðit	20	Viraj Lastiði	23,95	0,11	426,31
3.07.2014	Damla Diker	100	Fren Balatasý	24,99	0,18	2049,18
26.07.2014	Ramazan Coþkun	7	Silecek	19,99	0	139,93
17.05.2014	Taner Yýlmaz	1	Yað Filtresi	43,69	0	43,69
11.06.2014	Ali Koç	10	Tekerlek	19,99	0,03	193,903
12.05.2014	Engin Özdemir	14	Far	100	0,12	1232
21.04.2014	Orçun Doðan	37	Rot Baþý	23	0,06	799,94
26.06.2014	Önerbay Ertuðrul	34	Ateþleme Bobini	25,95	0,1	794,07
1.02.2014	Þehabettin Gündoðdu	275	Silecek	19,99	0,54	2528,735
19.06.2014	Özge Dinçer	47	Viraj Lastiði	23,95	0,15	956,8025
28.05.2014	Gülten Seha	20	Debiyaj Seti	22	0,07	409,2
10.01.2014	Esat Çetin	100	Fren Disk	59,99	0,5	2999,5
17.01.2014	Murat Mandýracý	5	Buji Takýmý	43	0	215
24.02.2014	Birol Bilgili	375	Yað Filtresi	43,69	0,4	9830,25
16.06.2014	Damla Diker	8	Yað Filtresi	43,69	0	349,52
23.12.2014	Kerem Köker	28	Silecek	19,99	0,13	486,9564
10.05.2014	Taylan Denizhan	475	Trigger Seti	26	0,4	7410
5.02.2014	Engin Özdemir	49	Buji Takýmý	43	0,07	1959,51
10.02.2014	Emrah Kýrýmsoy	75	Buji Takýmý	43	0,41	1902,75
8.03.2014	Murat Mandýracý	2	Debiyaj Seti	22	0	44
17.08.2014	Necmettin Yemiþ	17	Günelik	15,95	0,09	246,7465
15.01.2014	Levent Koç	400	Rot Kolu	27,95	0,45	6149
5.05.2014	Burak Öztemel	43	Buji Takýmý	43	0,01	1830,51
22.05.2014	Hüseyin Anýlan	23	Trigger Seti	26	0,04	574,08
30.01.2014	Kenan Arýbaþ	10	Viraj Lastiði	23,95	0,12	210,76
30.01.2014	Yasin Uygur	5	Günelik	15,95	0	79,75
28.06.2014	Kenan Arýbaþ	9	Rot Baþý	23	0	207
7.01.2014	Koray Cengiz	2	Buji Takýmý	43	0	86
1.01.2014	Engin Özdemir	1	Yað Filtresi	43,69	0	43,69
31.05.2014	Gülten Seha	8	Günelik	15,95	0	127,6
26.07.2014	Engin Özdemir	575	Rot Baþý	23	0,51	6480,25
10.02.2014	Serdar Kýlýç	19	Yað Filtresi	43,69	0,09	755,4001
8.08.2014	Önerbay Ertuðrul	3	Rot Kolu	27,95	0	83,85
18.02.2014	Dilek Gürbüz	5	Viraj Lastiði	23,95	0	119,75
3.05.2014	Emrah Kýrýmsoy	600	Debiyaj Seti	22	0,4	7920
31.03.2014	Hüseyin Anýlan	7	Tekerlek	19,99	0	139,93
6.03.2014	Ali Koç	300	Yað Filtresi	43,69	0,45	7208,85
1.10.2014	Ufuk Çaðlayan	8	Tekerlek	19,99	0	159,92
2.11.2014	Muhammet Tek	47	Viraj Lastiði	23,95	0,05	1069,3675
20.08.2014	Hasan Coþkun	11	Yað Filtresi	43,69	0,12	422,9192
27.04.2014	Hasan Coþkun	300	Debiyaj Seti	22	0,58	2772
22.09.2014	Ahmet Yüce	125	Debiyaj Seti	22	0,38	1705
9.11.2014	Dilek Gürbüz	24	Fren Balatasý	24,99	0,06	563,7744
29.03.2014	Hasan Coþkun	6	Far	100	0	600
16.09.2014	Ramazan Coþkun	19	Yað Filtresi	43,69	0,15	705,5935
28.06.2014	Dilek Gürbüz	2	Tekerlek	19,99	0	39,98
19.04.2014	Sibel Demir	475	Buji Takýmý	43	0,63	7557,25
14.02.2014	Sevil Çetinkaya	21	Fren Disk	59,99	0,02	1234,5942
18.11.2014	Emrah Kýrýmsoy	1	Rot Baþý	23	0	23
30.08.2014	Esat Çetin	40	Fren Balatasý	24,99	0,02	979,608
15.12.2014	Ufuk Çaðlayan	2	Buji Takýmý	43	0	86
24.12.2014	Soner Bereket	200	Buji Takýmý	43	0,41	5074
27.12.2014	Emrah Kýrýmsoy	5	Fren Disk	59,99	0	299,95
2.08.2014	Hasan Coþkun	8	Debiyaj Seti	22	0	176
5.11.2014	Koray Cengiz	4	Fren Balatasý	24,99	0	99,96
20.12.2014	Kenan Arýbaþ	8	Fren Balatasý	24,99	0	199,92
22.03.2014	Þehabettin Gündoðdu	3	Yað Filtresi	43,69	0	131,07
20.11.2014	Esat Çetin	5	Debiyaj Seti	22	0	110
8.05.2014	Taylan Denizhan	75	Yað Filtresi	43,69	0,48	1703,91
3.11.2014	Burak Öztemel	7	Fren Disk	59,99	0	419,93
7.03.2014	Dilek Gürbüz	125	Viraj Lastiði	23,95	0,31	2065,6875
24.02.2014	Þehabettin Gündoðdu	9	Fren Balatasý	24,99	0	224,91
5.12.2014	Osman Þibik	9	Far	100	0	900
19.03.2014	Deniz Kite	12	Yað Filtresi	43,69	0,1	471,852
9.08.2014	Taner Yýlmaz	250	Far	100	0,64	9000
22.04.2014	Sibel Demir	450	Trigger Seti	26	0,52	5616
19.09.2014	Hasan Coþkun	5	Rot Kolu	27,95	0	139,75
17.06.2014	Hülya Toprak	200	Trigger Seti	26	0,52	2496
2.05.2014	Pýnar Girmen	16	Buji Takýmý	43	0,09	626,08
21.12.2014	Kerem Köker	9	Fren Disk	59,99	0	539,91
25.09.2014	Ayan Öztürk	175	Trigger Seti	26	0,41	2684,5
25.08.2014	Soner Bereket	23	Rot Kolu	27,95	0,14	552,851
13.07.2014	Dilek Gürbüz	225	Ateþleme Bobini	25,95	0,49	2977,7625
28.10.2014	Dilek Gürbüz	41	Silecek	19,99	0,13	713,0433
28.10.2014	Sevil Çetinkaya	12	Far	100	0,04	1152
8.07.2014	Muhammet Tek	375	Viraj Lastiði	23,95	0,47	4760,0625
27.10.2014	Kubilay Taþtutar	5	Far	100	0	500
8.12.2014	Ayça Kayaþ	17	Viraj Lastiði	23,95	0,1	366,435
15.02.2014	Necmettin Yemiþ	25	Rot Baþý	23	0,15	488,75
23.05.2014	Esat Çetin	11	Debiyaj Seti	22	0,15	205,7
28.11.2014	Ýbrahim Taha	20	Tekerlek	19,99	0,06	375,812
30.11.2014	Suat Çelik	6	Viraj Lastiði	23,95	0	143,7
7.12.2014	Ergun Kaya	325	Trigger Seti	26	0,47	4478,5
17.01.2014	Engin Özdemir	3	Rot Baþý	23	0	69
5.08.2014	Ahmet Akgüneþ	16	Rot Baþý	23	0,09	334,88
3.02.2014	Behice Keleþ	42	Tekerlek	19,99	0,13	730,4346
31.03.2014	Soner Bereket	6	Rot Baþý	23	0	138
21.12.2014	Hasan Coþkun	21	Tekerlek	19,99	0,12	369,4152
14.10.2014	Ergun Kaya	6	Rot Kolu	27,95	0	167,7
31.10.2014	Kubilay Taþtutar	325	Günelik	15,95	0,45	2851,0625
29.10.2014	Sibel Demir	6	Fren Disk	59,99	0	359,94
14.09.2014	Emrah Kýrýmsoy	425	Tekerlek	19,99	0,53	3993,0025
27.08.2014	Gülten Seha	150	Viraj Lastiði	23,95	0,2	2874
26.02.2014	Þehabettin Gündoðdu	44	Viraj Lastiði	23,95	0,14	906,268
31.10.2014	Behice Keleþ	6	Yað Filtresi	43,69	0	262,14
20.12.2014	Hasan Coþkun	9	Viraj Lastiði	23,95	0	215,55
20.09.2014	Ayan Öztürk	35	Yað Filtresi	43,69	0,01	1513,8585
14.06.2014	Burak Öztemel	14	Silecek	19,99	0,04	268,6656
8.12.2014	Hülya Toprak	550	Far	100	0,43	31350
18.01.2014	Hasan Coþkun	250	Yað Filtresi	43,69	0,41	6444,275
5.12.2014	Sýtký Iþýt	6	Trigger Seti	26	0	156
23.04.2014	Sibel Demir	34	Silecek	19,99	0,12	598,1008
2.01.2014	Koray Cengiz	525	Günelik	15,95	0,58	3516,975
1.11.2014	Taylan Denizhan	2	Rot Kolu	27,95	0	55,9
15.07.2014	Önerbay Ertuðrul	13	Rot Baþý	23	0,08	275,08
3.03.2014	Ayan Öztürk	275	Fren Balatasý	24,99	0,65	2405,2875
15.07.2014	Necmettin Yemiþ	5	Rot Kolu	27,95	0	139,75
7.01.2014	Ýbrahim Taha	1	Yað Filtresi	43,69	0	43,69
30.05.2014	Kenan Arýbaþ	4	Far	100	0	400
1.11.2014	Esat Çetin	5	Günelik	15,95	0	79,75
13.01.2014	Ramazan Coþkun	150	Ateþleme Bobini	25,95	0,3	2724,75
1.06.2014	Engin Özdemir	50	Trigger Seti	26	0,41	767
9.09.2014	Yasin Uygur	475	Rot Baþý	23	0,46	5899,5
2.12.2014	Önerbay Ertuðrul	225	Buji Takýmý	43	0,56	4257
19.07.2014	Önerbay Ertuðrul	4	Fren Disk	59,99	0	239,96
10.02.2014	Þemsettin Aksay	500	Rot Kolu	27,95	0,49	7127,25
13.01.2014	Orçun Doðan	38	Fren Disk	59,99	0,13	1983,2694
3.01.2014	Ramazan Coþkun	9	Günelik	15,95	0	143,55
24.01.2014	Gülten Seha	35	Fren Disk	59,99	0,01	2078,6535
4.08.2014	Esat Çetin	45	Viraj Lastiði	23,95	0,14	926,865
16.09.2014	Muhammet Tek	1	Rot Baþý	23	0	23
31.01.2014	Ahmet Yüce	9	Fren Balatasý	24,99	0	224,91
28.10.2014	Suat Çelik	48	Silecek	19,99	0,11	853,9728
27.06.2014	Ali Koç	21	Viraj Lastiði	23,95	0,11	447,6255
28.08.2014	Emrah Kýrýmsoy	6	Trigger Seti	26	0	156
11.08.2014	Murat Mandýracý	100	Tekerlek	19,99	0,26	1479,26
29.09.2014	Hüseyin Anýlan	7	Silecek	19,99	0	139,93
1.07.2014	Burak Öztemel	4	Rot Baþý	23	0	92
18.12.2014	Taner Yýlmaz	19	Yað Filtresi	43,69	0,04	796,9056
25.02.2014	Serdar Kýlýç	1	Far	100	0	100
27.05.2014	Damla Diker	325	Fren Disk	59,99	0,58	8188,635
22.07.2014	Metin Koçyiðit	9	Fren Disk	59,99	0	539,91
22.08.2014	Soner Bereket	12	Fren Disk	59,99	0,13	626,2956
21.02.2014	Birol Bilgili	26	Rot Baþý	23	0,05	568,1
8.02.2014	Koray Cengiz	350	Rot Baþý	23	0,58	3381
18.08.2014	Damla Diker	8	Fren Balatasý	24,99	0	199,92
17.08.2014	Azem Alptekin	350	Tekerlek	19,99	0,5	3498,25
19.06.2014	Suat Çelik	8	Debiyaj Seti	22	0	176
29.04.2014	Ýbrahim Taha	375	Debiyaj Seti	22	0,4	4950
8.12.2014	Hadi Ýstanbullu	21	Günelik	15,95	0,04	321,552
3.12.2014	Metin Koçyiðit	11	Rot Baþý	23	0,15	215,05
22.04.2014	Þemsettin Aksay	46	Günelik	15,95	0,02	719,026
27.01.2014	Engin Özdemir	32	Rot Kolu	27,95	0,07	831,792
27.09.2014	Özge Dinçer	44	Rot Baþý	23	0,06	951,28
9.06.2014	Muhammet Tek	34	Viraj Lastiði	23,95	0,01	806,157
17.01.2014	Ali Koç	300	Debiyaj Seti	22	0,43	3762
8.12.2014	Ramazan Coþkun	3	Fren Disk	59,99	0	179,97
1.07.2014	Yasin Uygur	41	Silecek	19,99	0,14	704,8474
17.01.2014	Ahmet Akgüneþ	450	Tekerlek	19,99	0,52	4317,84
29.01.2014	Emrah Kýrýmsoy	4	Silecek	19,99	0	79,96
30.07.2014	Damla Diker	17	Ateþleme Bobini	25,95	0,13	383,8005
12.12.2014	Kubilay Taþtutar	500	Far	100	0,61	19500
30.09.2014	Ramazan Coþkun	36	Tekerlek	19,99	0,04	690,8544
3.03.2014	Sevil Çetinkaya	1	Ateþleme Bobini	25,95	0	25,95
6.10.2014	Kubilay Taþtutar	1	Trigger Seti	26	0	26
10.01.2014	Damla Diker	175	Fren Balatasý	24,99	0,47	2317,8225
24.10.2014	Muhammet Tek	39	Rot Kolu	27,95	0,12	959,244
13.05.2014	Kenan Arýbaþ	45	Günelik	15,95	0,09	653,1525
27.12.2014	Koray Cengiz	40	Rot Kolu	27,95	0,03	1084,46
12.04.2014	Dilek Gürbüz	550	Silecek	19,99	0,42	6376,81
7.06.2014	Þehabettin Gündoðdu	15	Ateþleme Bobini	25,95	0,03	377,5725
31.07.2014	Ali Koç	175	Fren Balatasý	24,99	0,19	3542,3325
22.03.2014	Gülten Seha	34	Trigger Seti	26	0,09	804,44
14.03.2014	Ali Koç	7	Buji Takýmý	43	0	301
23.09.2014	Taylan Denizhan	11	Debiyaj Seti	22	0,15	205,7
15.01.2014	Pýnar Girmen	600	Ateþleme Bobini	25,95	0,43	8874,9
12.08.2014	Buket Erezcan	100	Günelik	15,95	0,5	797,5
12.11.2014	Sevil Çetinkaya	325	Rot Kolu	27,95	0,56	3996,85
11.01.2014	Ýbrahim Taha	9	Rot Kolu	27,95	0	251,55
23.12.2014	Ýbrahim Taha	46	Debiyaj Seti	22	0,05	961,4
23.08.2014	Deniz Kite	200	Debiyaj Seti	22	0,52	2112
10.11.2014	Þemsettin Aksay	45	Tekerlek	19,99	0,01	890,5545
6.06.2014	Hüseyin Anýlan	48	Trigger Seti	26	0,03	1210,56
18.06.2014	Dilek Gürbüz	35	Ateþleme Bobini	25,95	0,03	881,0025
29.10.2014	Sevil Çetinkaya	2	Fren Disk	59,99	0	119,98
20.03.2014	Hüseyin Anýlan	32	Günelik	15,95	0,04	489,984
23.12.2014	Ramazan Coþkun	350	Far	100	0,53	16450
18.07.2014	Dilek Gürbüz	500	Rot Kolu	27,95	0,63	5170,75
30.12.2014	Hüseyin Anýlan	3	Rot Baþý	23	0	69
11.06.2014	Levent Koç	2	Trigger Seti	26	0	52
28.01.2014	Hülya Toprak	30	Fren Balatasý	24,99	0,15	637,245
20.08.2014	Ahmet Yüce	450	Silecek	19,99	0,64	3238,38
29.08.2014	Ayça Kayaþ	375	Rot Baþý	23	0,48	4485
3.08.2014	Dilek Gürbüz	8	Viraj Lastiði	23,95	0	191,6
2.08.2014	Ýbrahim Taha	525	Rot Kolu	27,95	0,47	7777,0875
8.04.2014	Deniz Kite	300	Buji Takýmý	43	0,43	7353
22.05.2014	Buket Erezcan	1	Ateþleme Bobini	25,95	0	25,95
26.04.2014	Suat Çelik	6	Buji Takýmý	43	0	258
28.07.2014	Taylan Denizhan	7	Günelik	15,95	0	111,65
5.02.2014	Necmettin Yemiþ	150	Yað Filtresi	43,69	0,32	4456,38
6.06.2014	Taylan Denizhan	33	Silecek	19,99	0,04	633,2832
14.07.2014	Ahmet Yüce	500	Rot Kolu	27,95	0,49	7127,25
19.01.2014	Sibel Demir	37	Far	100	0,09	3367
24.04.2014	Muhammet Tek	39	Ateþleme Bobini	25,95	0,13	880,4835
28.04.2014	Buket Erezcan	6	Yað Filtresi	43,69	0	262,14
26.03.2014	Sibel Demir	100	Buji Takýmý	43	0,22	3354
20.12.2014	Murat Mandýracý	50	Rot Kolu	27,95	0,4	838,5
9.04.2014	Ramazan Coþkun	50	Buji Takýmý	43	0,25	1612,5
8.09.2014	Emrah Kýrýmsoy	575	Debiyaj Seti	22	0,44	7084
22.05.2014	Damla Diker	46	Buji Takýmý	43	0,14	1701,08
3.04.2014	Murat Mandýracý	15	Yað Filtresi	43,69	0,06	616,029
27.03.2014	Yasin Uygur	50	Silecek	19,99	0,45	549,725
20.03.2014	Levent Koç	36	Ateþleme Bobini	25,95	0,12	822,096
23.11.2014	Damla Diker	47	Far	100	0,08	4324
4.05.2014	Kenan Arýbaþ	100	Viraj Lastiði	23,95	0,21	1892,05
28.12.2014	Taner Yýlmaz	2	Fren Balatasý	24,99	0	49,98
13.01.2014	Ergun Kaya	4	Far	100	0	400
1.06.2014	Ufuk Çaðlayan	40	Yað Filtresi	43,69	0,04	1677,696
