Tarih	Satýþ Temsilcisi	Adet	ÜrünAdý	Fiyat	Ýndirim	Net
12.03.2016	Taner Yýlmaz	17	Buji Takýmý	43	0,13	635,97
21.05.2016	Murat Mandýracý	40	Ateþleme Bobini	25,95	0,04	996,48
22.05.2016	Kenan Arýbaþ	500	Fren Disk	59,99	0,58	12597,9
1.03.2016	Kenan Arýbaþ	325	Rot Baþý	23	0,54	3438,5
13.02.2016	Metin Koçyiðit	16	Far	100	0,1	1440
24.01.2016	Ýbrahim Taha	27	Far	100	0,1	2430
23.02.2016	Emrah Kýrýmsoy	1	Günelik	15,95	0	15,95
13.02.2016	Damla Diker	450	Yað Filtresi	43,69	0,58	8257,41
2.04.2016	Ramazan Coþkun	24	Rot Baþý	23	0,08	507,84
8.01.2016	Sevil Çetinkaya	150	Fren Balatasý	24,99	0,16	3148,74
1.06.2016	Ergun Kaya	16	Günelik	15,95	0,15	216,92
20.02.2016	Esat Çetin	23	Fren Disk	59,99	0,13	1200,3999
7.01.2016	Taner Yýlmaz	8	Yað Filtresi	43,69	0	349,52
10.02.2016	Damla Diker	44	Buji Takýmý	43	0,02	1854,16
23.06.2016	Dilek Gürbüz	475	Günelik	15,95	0,55	3409,3125
23.01.2016	Birol Bilgili	28	Yað Filtresi	43,69	0,14	1052,0552
15.05.2016	Azem Alptekin	5	Rot Baþý	23	0	115
27.06.2016	Necmettin Yemiþ	300	Fren Balatasý	24,99	0,63	2773,89
7.04.2016	Hülya Toprak	9	Yað Filtresi	43,69	0	393,21
19.02.2016	Þehabettin Gündoðdu	4	Far	100	0	400
13.04.2016	Hasan Coþkun	7	Günelik	15,95	0	111,65
19.03.2016	Ramazan Coþkun	200	Ateþleme Bobini	25,95	0,62	1972,2
25.01.2016	Muhammet Tek	45	Rot Baþý	23	0,04	993,6
19.06.2016	Yasin Uygur	3	Silecek	19,99	0	59,97
8.06.2016	Azem Alptekin	22	Silecek	19,99	0,15	373,813
11.04.2016	Emrah Kýrýmsoy	8	Trigger Seti	26	0	208
23.05.2016	Orçun Doðan	9	Ateþleme Bobini	25,95	0	233,55
25.01.2016	Serdar Kýlýç	550	Debiyaj Seti	22	0,57	5203
27.04.2016	Ramazan Coþkun	12	Debiyaj Seti	22	0,06	248,16
22.06.2016	Azem Alptekin	3	Viraj Lastiði	23,95	0	71,85
1.05.2016	Ýbrahim Taha	39	Debiyaj Seti	22	0,08	789,36
17.06.2016	Þemsettin Aksay	3	Buji Takýmý	43	0	129
30.05.2016	Ergun Kaya	3	Far	100	0	300
3.02.2016	Metin Koçyiðit	575	Silecek	19,99	0,44	6436,78
20.01.2016	Esat Çetin	1	Fren Disk	59,99	0	59,99
21.04.2016	Birol Bilgili	5	Silecek	19,99	0	99,95
15.01.2016	Ýbrahim Taha	550	Fren Disk	59,99	0,46	17817,03
14.06.2016	Yasin Uygur	39	Günelik	15,95	0,13	541,1835
12.05.2016	Sýtký Iþýt	500	Ateþleme Bobini	25,95	0,61	5060,25
3.06.2016	Emrah Kýrýmsoy	8	Rot Baþý	23	0	184
16.02.2016	Ramazan Coþkun	9	Silecek	19,99	0	179,91
27.05.2016	Kenan Arýbaþ	6	Ateþleme Bobini	25,95	0	155,7
21.05.2016	Dilek Gürbüz	525	Far	100	0,65	18375
11.03.2016	Necmettin Yemiþ	100	Far	100	0,18	8200
17.06.2016	Metin Koçyiðit	6	Silecek	19,99	0	119,94
14.02.2016	Taylan Denizhan	100	Buji Takýmý	43	0,18	3526
14.03.2016	Metin Koçyiðit	20	Viraj Lastiði	23,95	0,11	426,31
5.03.2016	Damla Diker	100	Fren Balatasý	24,99	0,18	2049,18
31.05.2016	Ramazan Coþkun	7	Silecek	19,99	0	139,93
19.03.2016	Taner Yýlmaz	1	Yað Filtresi	43,69	0	43,69
26.05.2016	Ali Koç	10	Tekerlek	19,99	0,03	193,903
9.04.2016	Engin Özdemir	14	Far	100	0,12	1232
16.02.2016	Orçun Doðan	37	Rot Baþý	23	0,06	799,94
2.03.2016	Önerbay Ertuðrul	34	Ateþleme Bobini	25,95	0,1	794,07
6.06.2016	Þehabettin Gündoðdu	275	Silecek	19,99	0,54	2528,735
15.06.2016	Özge Dinçer	47	Viraj Lastiði	23,95	0,15	956,8025
1.06.2016	Gülten Seha	20	Debiyaj Seti	22	0,07	409,2
7.04.2016	Esat Çetin	100	Fren Disk	59,99	0,5	2999,5
14.06.2016	Murat Mandýracý	5	Buji Takýmý	43	0	215
25.02.2016	Birol Bilgili	375	Yað Filtresi	43,69	0,4	9830,25
23.03.2016	Damla Diker	8	Yað Filtresi	43,69	0	349,52
7.01.2016	Kerem Köker	28	Silecek	19,99	0,13	486,9564
10.06.2016	Taylan Denizhan	475	Trigger Seti	26	0,4	7410
17.05.2016	Engin Özdemir	49	Buji Takýmý	43	0,07	1959,51
11.01.2016	Emrah Kýrýmsoy	75	Buji Takýmý	43	0,41	1902,75
18.04.2016	Murat Mandýracý	2	Debiyaj Seti	22	0	44
26.05.2016	Necmettin Yemiþ	17	Günelik	15,95	0,09	246,7465
1.04.2016	Levent Koç	400	Rot Kolu	27,95	0,45	6149
14.04.2016	Burak Öztemel	43	Buji Takýmý	43	0,01	1830,51
10.02.2016	Hüseyin Anýlan	23	Trigger Seti	26	0,04	574,08
22.03.2016	Kenan Arýbaþ	10	Viraj Lastiði	23,95	0,12	210,76
1.05.2016	Yasin Uygur	5	Günelik	15,95	0	79,75
8.02.2016	Kenan Arýbaþ	9	Rot Baþý	23	0	207
21.04.2016	Koray Cengiz	2	Buji Takýmý	43	0	86
22.05.2016	Engin Özdemir	1	Yað Filtresi	43,69	0	43,69
25.05.2016	Gülten Seha	8	Günelik	15,95	0	127,6
5.06.2016	Engin Özdemir	575	Rot Baþý	23	0,51	6480,25
9.02.2016	Serdar Kýlýç	19	Yað Filtresi	43,69	0,09	755,4001
16.02.2016	Önerbay Ertuðrul	3	Rot Kolu	27,95	0	83,85
5.04.2016	Dilek Gürbüz	5	Viraj Lastiði	23,95	0	119,75
2.02.2016	Emrah Kýrýmsoy	600	Debiyaj Seti	22	0,4	7920
27.05.2016	Hüseyin Anýlan	7	Tekerlek	19,99	0	139,93
14.04.2016	Ali Koç	300	Yað Filtresi	43,69	0,45	7208,85
12.05.2016	Ufuk Çaðlayan	8	Tekerlek	19,99	0	159,92
17.04.2016	Muhammet Tek	47	Viraj Lastiði	23,95	0,05	1069,3675
25.06.2016	Hasan Coþkun	11	Yað Filtresi	43,69	0,12	422,9192
12.04.2016	Hasan Coþkun	300	Debiyaj Seti	22	0,58	2772
16.03.2016	Ahmet Yüce	125	Debiyaj Seti	22	0,38	1705
29.01.2016	Dilek Gürbüz	24	Fren Balatasý	24,99	0,06	563,7744
3.05.2016	Hasan Coþkun	6	Far	100	0	600
19.06.2016	Ramazan Coþkun	19	Yað Filtresi	43,69	0,15	705,5935
23.04.2016	Dilek Gürbüz	2	Tekerlek	19,99	0	39,98
15.03.2016	Sibel Demir	475	Buji Takýmý	43	0,63	7557,25
29.03.2016	Sevil Çetinkaya	21	Fren Disk	59,99	0,02	1234,5942
4.05.2016	Emrah Kýrýmsoy	1	Rot Baþý	23	0	23
22.02.2016	Esat Çetin	40	Fren Balatasý	24,99	0,02	979,608
4.03.2016	Ufuk Çaðlayan	2	Buji Takýmý	43	0	86
27.03.2016	Soner Bereket	200	Buji Takýmý	43	0,41	5074
19.03.2016	Emrah Kýrýmsoy	5	Fren Disk	59,99	0	299,95
15.04.2016	Hasan Coþkun	8	Debiyaj Seti	22	0	176
7.03.2016	Koray Cengiz	4	Fren Balatasý	24,99	0	99,96
10.04.2016	Kenan Arýbaþ	8	Fren Balatasý	24,99	0	199,92
12.01.2016	Þehabettin Gündoðdu	3	Yað Filtresi	43,69	0	131,07
16.06.2016	Esat Çetin	5	Debiyaj Seti	22	0	110
3.05.2016	Taylan Denizhan	75	Yað Filtresi	43,69	0,48	1703,91
9.01.2016	Burak Öztemel	7	Fren Disk	59,99	0	419,93
16.01.2016	Dilek Gürbüz	125	Viraj Lastiði	23,95	0,31	2065,6875
17.04.2016	Þehabettin Gündoðdu	9	Fren Balatasý	24,99	0	224,91
28.05.2016	Osman Þibik	9	Far	100	0	900
29.01.2016	Deniz Kite	12	Yað Filtresi	43,69	0,1	471,852
26.06.2016	Taner Yýlmaz	250	Far	100	0,64	9000
15.03.2016	Sibel Demir	450	Trigger Seti	26	0,52	5616
15.01.2016	Hasan Coþkun	5	Rot Kolu	27,95	0	139,75
15.02.2016	Hülya Toprak	200	Trigger Seti	26	0,52	2496
24.01.2016	Pýnar Girmen	16	Buji Takýmý	43	0,09	626,08
6.02.2016	Kerem Köker	9	Fren Disk	59,99	0	539,91
29.05.2016	Ayan Öztürk	175	Trigger Seti	26	0,41	2684,5
3.05.2016	Soner Bereket	23	Rot Kolu	27,95	0,14	552,851
18.03.2016	Dilek Gürbüz	225	Ateþleme Bobini	25,95	0,49	2977,7625
7.06.2016	Dilek Gürbüz	41	Silecek	19,99	0,13	713,0433
10.03.2016	Sevil Çetinkaya	12	Far	100	0,04	1152
2.06.2016	Muhammet Tek	375	Viraj Lastiði	23,95	0,47	4760,0625
25.02.2016	Kubilay Taþtutar	5	Far	100	0	500
7.04.2016	Ayça Kayaþ	17	Viraj Lastiði	23,95	0,1	366,435
9.04.2016	Necmettin Yemiþ	25	Rot Baþý	23	0,15	488,75
26.01.2016	Esat Çetin	11	Debiyaj Seti	22	0,15	205,7
18.05.2016	Ýbrahim Taha	20	Tekerlek	19,99	0,06	375,812
10.05.2016	Suat Çelik	6	Viraj Lastiði	23,95	0	143,7
3.04.2016	Ergun Kaya	325	Trigger Seti	26	0,47	4478,5
22.04.2016	Engin Özdemir	3	Rot Baþý	23	0	69
22.05.2016	Ahmet Akgüneþ	16	Rot Baþý	23	0,09	334,88
8.05.2016	Behice Keleþ	42	Tekerlek	19,99	0,13	730,4346
22.06.2016	Soner Bereket	6	Rot Baþý	23	0	138
20.04.2016	Hasan Coþkun	21	Tekerlek	19,99	0,12	369,4152
27.04.2016	Ergun Kaya	6	Rot Kolu	27,95	0	167,7
17.05.2016	Kubilay Taþtutar	325	Günelik	15,95	0,45	2851,0625
14.05.2016	Sibel Demir	6	Fren Disk	59,99	0	359,94
2.05.2016	Emrah Kýrýmsoy	425	Tekerlek	19,99	0,53	3993,0025
26.05.2016	Gülten Seha	150	Viraj Lastiði	23,95	0,2	2874
21.03.2016	Þehabettin Gündoðdu	44	Viraj Lastiði	23,95	0,14	906,268
21.04.2016	Behice Keleþ	6	Yað Filtresi	43,69	0	262,14
1.04.2016	Hasan Coþkun	9	Viraj Lastiði	23,95	0	215,55
21.01.2016	Ayan Öztürk	35	Yað Filtresi	43,69	0,01	1513,8585
26.05.2016	Burak Öztemel	14	Silecek	19,99	0,04	268,6656
23.05.2016	Hülya Toprak	550	Far	100	0,43	31350
14.03.2016	Hasan Coþkun	250	Yað Filtresi	43,69	0,41	6444,275
29.02.2016	Sýtký Iþýt	6	Trigger Seti	26	0	156
2.02.2016	Sibel Demir	34	Silecek	19,99	0,12	598,1008
3.05.2016	Koray Cengiz	525	Günelik	15,95	0,58	3516,975
19.01.2016	Taylan Denizhan	2	Rot Kolu	27,95	0	55,9
25.04.2016	Önerbay Ertuðrul	13	Rot Baþý	23	0,08	275,08
2.02.2016	Ayan Öztürk	275	Fren Balatasý	24,99	0,65	2405,2875
21.05.2016	Necmettin Yemiþ	5	Rot Kolu	27,95	0	139,75
9.05.2016	Ýbrahim Taha	1	Yað Filtresi	43,69	0	43,69
5.03.2016	Kenan Arýbaþ	4	Far	100	0	400
10.04.2016	Esat Çetin	5	Günelik	15,95	0	79,75
9.02.2016	Ramazan Coþkun	150	Ateþleme Bobini	25,95	0,3	2724,75
24.06.2016	Engin Özdemir	50	Trigger Seti	26	0,41	767
2.03.2016	Yasin Uygur	475	Rot Baþý	23	0,46	5899,5
19.05.2016	Önerbay Ertuðrul	225	Buji Takýmý	43	0,56	4257
1.03.2016	Önerbay Ertuðrul	4	Fren Disk	59,99	0	239,96
7.05.2016	Þemsettin Aksay	500	Rot Kolu	27,95	0,49	7127,25
14.06.2016	Orçun Doðan	38	Fren Disk	59,99	0,13	1983,2694
24.06.2016	Ramazan Coþkun	9	Günelik	15,95	0	143,55
9.01.2016	Gülten Seha	35	Fren Disk	59,99	0,01	2078,6535
20.01.2016	Esat Çetin	45	Viraj Lastiði	23,95	0,14	926,865
13.05.2016	Muhammet Tek	1	Rot Baþý	23	0	23
4.04.2016	Ahmet Yüce	9	Fren Balatasý	24,99	0	224,91
7.02.2016	Suat Çelik	48	Silecek	19,99	0,11	853,9728
24.03.2016	Ali Koç	21	Viraj Lastiði	23,95	0,11	447,6255
2.04.2016	Emrah Kýrýmsoy	6	Trigger Seti	26	0	156
3.02.2016	Murat Mandýracý	100	Tekerlek	19,99	0,26	1479,26
2.02.2016	Hüseyin Anýlan	7	Silecek	19,99	0	139,93
17.03.2016	Burak Öztemel	4	Rot Baþý	23	0	92
16.03.2016	Taner Yýlmaz	19	Yað Filtresi	43,69	0,04	796,9056
28.05.2016	Serdar Kýlýç	1	Far	100	0	100
15.06.2016	Damla Diker	325	Fren Disk	59,99	0,58	8188,635
24.04.2016	Metin Koçyiðit	9	Fren Disk	59,99	0	539,91
18.03.2016	Soner Bereket	12	Fren Disk	59,99	0,13	626,2956
28.01.2016	Birol Bilgili	26	Rot Baþý	23	0,05	568,1
12.03.2016	Koray Cengiz	350	Rot Baþý	23	0,58	3381
14.04.2016	Damla Diker	8	Fren Balatasý	24,99	0	199,92
3.04.2016	Azem Alptekin	350	Tekerlek	19,99	0,5	3498,25
2.02.2016	Suat Çelik	8	Debiyaj Seti	22	0	176
17.05.2016	Ýbrahim Taha	375	Debiyaj Seti	22	0,4	4950
1.05.2016	Hadi Ýstanbullu	21	Günelik	15,95	0,04	321,552
5.01.2016	Metin Koçyiðit	11	Rot Baþý	23	0,15	215,05
26.04.2016	Þemsettin Aksay	46	Günelik	15,95	0,02	719,026
20.05.2016	Engin Özdemir	32	Rot Kolu	27,95	0,07	831,792
15.02.2016	Özge Dinçer	44	Rot Baþý	23	0,06	951,28
27.02.2016	Muhammet Tek	34	Viraj Lastiði	23,95	0,01	806,157
4.01.2016	Ali Koç	300	Debiyaj Seti	22	0,43	3762
16.01.2016	Ramazan Coþkun	3	Fren Disk	59,99	0	179,97
10.01.2016	Yasin Uygur	41	Silecek	19,99	0,14	704,8474
2.04.2016	Ahmet Akgüneþ	450	Tekerlek	19,99	0,52	4317,84
28.06.2016	Emrah Kýrýmsoy	4	Silecek	19,99	0	79,96
10.05.2016	Damla Diker	17	Ateþleme Bobini	25,95	0,13	383,8005
2.06.2016	Kubilay Taþtutar	500	Far	100	0,61	19500
29.06.2016	Ramazan Coþkun	36	Tekerlek	19,99	0,04	690,8544
11.04.2016	Sevil Çetinkaya	1	Ateþleme Bobini	25,95	0	25,95
7.05.2016	Kubilay Taþtutar	1	Trigger Seti	26	0	26
11.04.2016	Damla Diker	175	Fren Balatasý	24,99	0,47	2317,8225
27.04.2016	Muhammet Tek	39	Rot Kolu	27,95	0,12	959,244
21.03.2016	Kenan Arýbaþ	45	Günelik	15,95	0,09	653,1525
3.01.2016	Koray Cengiz	40	Rot Kolu	27,95	0,03	1084,46
22.04.2016	Dilek Gürbüz	550	Silecek	19,99	0,42	6376,81
30.04.2016	Þehabettin Gündoðdu	15	Ateþleme Bobini	25,95	0,03	377,5725
9.03.2016	Ali Koç	175	Fren Balatasý	24,99	0,19	3542,3325
28.03.2016	Gülten Seha	34	Trigger Seti	26	0,09	804,44
2.03.2016	Ali Koç	7	Buji Takýmý	43	0	301
14.03.2016	Taylan Denizhan	11	Debiyaj Seti	22	0,15	205,7
18.01.2016	Pýnar Girmen	600	Ateþleme Bobini	25,95	0,43	8874,9
1.03.2016	Buket Erezcan	100	Günelik	15,95	0,5	797,5
8.04.2016	Sevil Çetinkaya	325	Rot Kolu	27,95	0,56	3996,85
14.04.2016	Ýbrahim Taha	9	Rot Kolu	27,95	0	251,55
20.04.2016	Ýbrahim Taha	46	Debiyaj Seti	22	0,05	961,4
30.01.2016	Deniz Kite	200	Debiyaj Seti	22	0,52	2112
24.05.2016	Þemsettin Aksay	45	Tekerlek	19,99	0,01	890,5545
22.04.2016	Hüseyin Anýlan	48	Trigger Seti	26	0,03	1210,56
1.05.2016	Dilek Gürbüz	35	Ateþleme Bobini	25,95	0,03	881,0025
21.01.2016	Sevil Çetinkaya	2	Fren Disk	59,99	0	119,98
16.03.2016	Hüseyin Anýlan	32	Günelik	15,95	0,04	489,984
19.01.2016	Ramazan Coþkun	350	Far	100	0,53	16450
23.05.2016	Dilek Gürbüz	500	Rot Kolu	27,95	0,63	5170,75
8.01.2016	Hüseyin Anýlan	3	Rot Baþý	23	0	69
30.05.2016	Levent Koç	2	Trigger Seti	26	0	52
12.03.2016	Hülya Toprak	30	Fren Balatasý	24,99	0,15	637,245
9.05.2016	Ahmet Yüce	450	Silecek	19,99	0,64	3238,38
1.02.2016	Ayça Kayaþ	375	Rot Baþý	23	0,48	4485
7.05.2016	Dilek Gürbüz	8	Viraj Lastiði	23,95	0	191,6
11.06.2016	Ýbrahim Taha	525	Rot Kolu	27,95	0,47	7777,0875
5.02.2016	Deniz Kite	300	Buji Takýmý	43	0,43	7353
6.04.2016	Buket Erezcan	1	Ateþleme Bobini	25,95	0	25,95
12.06.2016	Suat Çelik	6	Buji Takýmý	43	0	258
4.01.2016	Taylan Denizhan	7	Günelik	15,95	0	111,65
13.06.2016	Necmettin Yemiþ	150	Yað Filtresi	43,69	0,32	4456,38
15.03.2016	Taylan Denizhan	33	Silecek	19,99	0,04	633,2832
6.03.2016	Ahmet Yüce	500	Rot Kolu	27,95	0,49	7127,25
21.05.2016	Sibel Demir	37	Far	100	0,09	3367
5.01.2016	Muhammet Tek	39	Ateþleme Bobini	25,95	0,13	880,4835
5.05.2016	Buket Erezcan	6	Yað Filtresi	43,69	0	262,14
19.02.2016	Sibel Demir	100	Buji Takýmý	43	0,22	3354
14.05.2016	Murat Mandýracý	50	Rot Kolu	27,95	0,4	838,5
17.02.2016	Ramazan Coþkun	50	Buji Takýmý	43	0,25	1612,5
26.02.2016	Emrah Kýrýmsoy	575	Debiyaj Seti	22	0,44	7084
4.06.2016	Damla Diker	46	Buji Takýmý	43	0,14	1701,08
25.03.2016	Murat Mandýracý	15	Yað Filtresi	43,69	0,06	616,029
24.04.2016	Yasin Uygur	50	Silecek	19,99	0,45	549,725
8.03.2016	Levent Koç	36	Ateþleme Bobini	25,95	0,12	822,096
2.02.2016	Damla Diker	47	Far	100	0,08	4324
30.05.2016	Kenan Arýbaþ	100	Viraj Lastiði	23,95	0,21	1892,05
21.03.2016	Taner Yýlmaz	2	Fren Balatasý	24,99	0	49,98
6.02.2016	Ergun Kaya	4	Far	100	0	400
12.04.2016	Ufuk Çaðlayan	40	Yað Filtresi	43,69	0,04	1677,696
